rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,FCFS,6,None,42,1.7095890410958905,0.23763521855201378,0.723744292237443,0.9938053097345133,7.872662511130899,20.124666073018705,1130,1123,1.9409514808122041,0.9933774834437086
0.0,0,hard,10.22,FCFS,6,None,2,79.32876712328768,12.645064443219303,0.9716894977168948,0.8356282271944923,7.797116374871266,17.09577754891864,1162,971,27.297268925432675,0.8271493212669683
0.0,0,hard,10.22,FCFS,6,None,38,33.0,5.586010011654265,0.9757990867579909,0.9516423357664233,7.7468839884947265,15.340364333652923,1096,1043,13.082131818666399,0.9483430799220273
0.0,0,hard,10.22,FCFS,6,None,8,65.58082191780822,10.6815445657873,0.9703196347031963,0.9367417677642981,7.864014801110083,21.369102682701204,1154,1081,23.396260206930254,0.9315838800374883
0.0,0,hard,10.22,FCFS,6,None,45,0.7013698630136986,0.10490226841115391,0.6671232876712329,0.9935897435897436,7.980645161290322,24.516129032258068,1092,1085,1.5700338346711973,0.9930555555555556
0.0,0,hard,10.22,FCFS,6,None,7,70.84657534246575,11.405859986743677,0.9616438356164384,0.8709394205443372,7.872983870967742,19.455645161290324,1139,992,25.139036119850715,0.8603988603988604
0.0,0,hard,10.22,FCFS,6,None,44,6.205479452054795,0.9708514110584018,0.8945205479452055,0.9921397379912664,7.817781690140845,19.19014084507042,1145,1136,3.673090247882424,0.9916044776119403
0.0,0,hard,10.22,FCFS,6,None,12,145.9095890410959,22.758255351367872,0.9954337899543378,0.7583612040133779,7.646085997794929,11.686879823594264,1196,907,46.52285536083612,0.7403414195867026
0.0,0,hard,10.22,FCFS,6,None,43,5.745205479452054,0.703900825242673,0.7607305936073059,0.9948453608247423,8.032815198618307,26.252158894645937,1164,1158,3.2363268508134464,0.9944700460829493
0.0,0,hard,10.22,FCFS,6,None,50,9.098630136986301,1.3944812653313956,0.8949771689497716,0.995483288166215,7.835753176043557,19.237749546279492,1107,1102,4.752395911566004,0.9951503394762367
0.0,0,hard,10.22,FCFS,6,None,47,1.9863013698630136,0.28266652210704496,0.715525114155251,0.9907834101382489,7.77953488372093,17.30232558139535,1085,1075,2.12216822924191,0.9902912621359223
0.0,0,hard,10.22,FCFS,6,None,29,98.66849315068494,16.443199777949573,0.9936073059360729,0.7956795679567957,7.707013574660634,14.592760180995478,1111,884,35.150300330161365,0.7800387596899225
0.0,0,hard,10.22,FCFS,6,None,15,144.7835616438356,23.665940661401223,0.9926940639269407,0.7571059431524548,7.745164960182025,16.38225255972696,1161,879,48.75881010911008,0.738404452690167
0.0,0,hard,10.22,FCFS,6,None,35,83.76438356164384,13.891976322850315,0.9840182648401827,0.8296164139161463,7.684946236559139,13.548387096774189,1121,930,29.810728171983346,0.8165225744476465
0.0,0,hard,10.22,FCFS,6,None,36,56.81369863013698,9.04104346952288,0.9872146118721462,0.9071367153912295,7.720379146919432,14.881516587677723,1163,1055,19.8556738179215,0.8985915492957747
0.0,0,hard,10.22,FCFS,6,None,46,35.54246575342466,5.586527679348275,0.9511415525114155,0.9466437177280551,7.667272727272727,12.181818181818183,1162,1100,13.077140898260467,0.9430670339761249
0.0,0,hard,10.22,FCFS,6,None,55,1.4904109589041097,0.22510220454772994,0.773972602739726,0.9930008748906387,7.915418502202643,20.88105726872247,1143,1135,1.949132659966696,0.9923882017126546
0.0,0,hard,10.22,FCFS,6,None,48,31.997260273972604,4.800908311546012,0.9602739726027397,0.965546218487395,7.774586597040905,16.100957354221062,1190,1149,11.787063628550314,0.9631956912028725
0.0,0,hard,10.22,FCFS,6,None,56,4.63013698630137,0.7006465865502239,0.8452054794520548,0.9833479404031551,7.899286987522282,21.657754010695186,1141,1122,3.0906350462906564,0.9823255813953489
0.0,0,hard,10.22,FCFS,6,None,54,13.917808219178083,2.1032903916023846,0.9515981735159816,0.9835526315789473,7.898829431438127,20.48494983277592,1216,1196,5.899493539819613,0.9825632083696599
0.0,0,hard,10.22,FCFS,6,None,52,22.268493150684932,3.6835853372995935,0.9465753424657535,0.9598214285714286,7.681860465116279,14.325581395348836,1120,1075,9.210217153027804,0.9572243346007605
0.0,0,hard,10.22,FCFS,6,None,58,7.967123287671233,1.1749509075102575,0.8666666666666666,0.9715762273901809,7.785460992907802,16.932624113475182,1161,1128,4.1165016969772905,0.9690431519699813
0.0,0,hard,10.22,FCFS,6,None,60,3.9424657534246577,0.5739763263966988,0.8310502283105022,0.9798775153105862,7.864285714285714,19.642857142857146,1143,1120,2.826826942243471,0.9781990521327014
0.0,0,hard,10.22,FCFS,6,None,61,1.8164383561643835,0.26052244308190414,0.7826484018264841,0.9935779816513761,7.917820867959372,23.915050784856877,1090,1083,2.1603615546475123,0.9932038834951457
0.0,0,hard,10.22,FCFS,6,None,10,190.60821917808218,30.941267221010772,0.9954337899543378,0.657439446366782,7.690789473684211,14.342105263157896,1156,760,64.77938275127926,0.6316279069767442
0.0,0,hard,10.22,FCFS,6,None,62,3.558904109589041,0.5817978901572342,0.8689497716894977,0.9906367041198502,7.906427221172023,20.03780718336484,1068,1058,2.9574878268933062,0.9899497487437185
0.0,0,hard,10.22,FCFS,6,None,41,99.98082191780821,15.722040026446212,0.9831050228310503,0.7968885047536733,7.636659436008677,11.822125813449025,1157,922,33.91350848754312,0.7842056932966024
0.0,0,hard,10.22,FCFS,6,None,11,204.13424657534247,31.98689401858732,0.9954337899543378,0.678453947368421,7.745454545454545,16.848484848484844,1216,825,64.89499080912624,0.6499552372426142
0.0,0,hard,10.22,FCFS,6,None,1,159.32602739726028,26.561714694606607,0.995433789954338,0.7700348432055749,7.719457013574661,15.497737556561086,1148,884,54.87754941092312,0.7483317445185891
0.0,0,hard,10.22,FCFS,6,None,66,6.767123287671233,0.9831078523538227,0.8438356164383561,0.9894179894179894,7.9402852049910875,24.420677361853834,1134,1122,3.811283635999893,0.988647114474929
0.0,0,hard,10.22,FCFS,6,None,57,40.90958904109589,6.759699777670003,0.9840182648401827,0.9461805555555556,7.769724770642202,16.23853211009174,1152,1090,15.101669243368415,0.9418386491557224
0.0,0,hard,10.22,FCFS,6,None,65,5.917808219178082,0.9293286670930906,0.834703196347032,0.9884238646482636,7.795495495495495,17.38738738738739,1123,1110,3.530631081029653,0.9874396135265701
0.0,0,hard,10.22,FCFS,6,None,69,3.589041095890411,0.5336805892158459,0.8378995433789955,0.9947368421052631,7.755731922398589,16.225749559082892,1140,1134,2.738432642465591,0.9944237918215614
0.0,0,hard,10.22,FCFS,6,None,67,7.7753424657534245,1.0821889660856425,0.8716894977168949,0.9923728813559322,7.930828351836038,23.484201537147737,1180,1171,4.010462951556458,0.9918625678119349
0.0,0,hard,10.22,FCFS,6,None,59,56.78630136986301,9.364177165636908,0.9831050228310502,0.9061946902654867,7.9375,24.31640625,1130,1024,20.67561628180957,0.8997161778618732
0.0,0,hard,10.22,FCFS,6,None,70,26.23835616438356,4.518880544998924,0.9817351598173517,0.9646182495344506,7.848455598455598,19.594594594594593,1074,1036,11.081821512391492,0.962
0.0,0,hard,10.22,FCFS,6,None,75,7.794520547945205,1.200950915194489,0.8812785388127854,0.990342405618964,7.845744680851064,19.23758865248227,1139,1128,4.191557928438282,0.989786443825441
0.0,0,hard,10.22,FCFS,6,None,72,18.698630136986303,3.1300154933380306,0.9808219178082191,0.9604221635883905,7.836080586080586,21.06227106227106,1137,1092,7.915346740337815,0.9571836346336822
0.0,0,hard,10.22,FCFS,6,None,78,5.83013698630137,0.8368225589214267,0.8,0.9965065502183406,7.89307624890447,19.807186678352316,1145,1141,3.3935154588174825,0.9962157048249763
