rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,target_f,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,percent_detractors,percent_passives,percent_promoters,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335,top_class_size,bulk_class_size
0.5,2,hard,10.22,NPS_BINNED,6,None,63,0.0,49.61917808219178,54.666350327012054,0.9876712328767123,0.9206349206349206,7.944444444444445,22.892720306513407,0.2557471264367816,0.2595785440613027,0.4846743295019157,1134,1044,9.527569982326696,0.9142857142857143,0,126
0.5,2,hard,10.22,NPS_BINNED,6,None,68,0.0,28.041095890410958,43.02440080989203,0.9876712328767123,0.9619932432432432,7.883230904302019,19.754170324846353,0.29411764705882354,0.21422300263388938,0.4916593503072871,1184,1139,7.612846518576871,0.958904109589041,0,132
0.5,2,hard,10.22,NPS_BINNED,6,None,76,0.0,15.421917808219177,16.686783560520098,0.9639269406392693,0.9853054911059551,7.86734693877551,20.72213500784929,0.2731554160125589,0.24646781789638933,0.4803767660910518,1293,1274,5.918125602480633,0.9842584921292461,0,144
0.5,2,hard,10.22,NPS_BINNED,6,None,82,0.0,4.947945205479452,5.0079726997404075,0.8223744292237442,0.9901315789473685,8.009966777408637,25.830564784053156,0.24750830564784054,0.24667774086378738,0.5058139534883721,1216,1204,2.9783714793737035,0.9893805309734514,0,136
0.5,2,hard,10.22,NPS_BINNED,6,None,80,0.0,7.739726027397261,7.18225643259055,0.9351598173515983,0.967622571692877,7.773422562141492,15.965583173996173,0.30401529636711283,0.2323135755258126,0.46367112810707456,1081,1046,4.019945792895346,0.964824120603015,0,121
0.5,2,hard,10.22,NPS_BINNED,6,None,38,0.0,113.65205479452055,80.46089658666553,0.9940639269406394,0.8257510729613734,7.9386694386694385,24.220374220374215,0.26403326403326405,0.22972972972972974,0.5062370062370062,1165,962,9.457477587345053,0.8191985088536813,0,130
0.5,2,hard,10.22,NPS_BINNED,6,None,37,0.0,121.83287671232877,69.0667313355306,0.9940639269406394,0.8087301587301587,7.867517173699706,20.608439646712462,0.27674190382728164,0.24043179587831207,0.48282630029440626,1260,1019,11.206356048930727,0.7988013698630136,0,140
0.5,2,hard,10.22,NPS_BINNED,6,None,87,0.0,2.336986301369863,0.8835728534232733,0.789497716894977,0.9947089947089947,7.932624113475177,21.808510638297875,0.26861702127659576,0.24468085106382978,0.4867021276595745,1134,1128,2.255134020320131,0.9943235572374646,0,126
0.5,2,hard,10.22,NPS_BINNED,6,None,86,0.0,5.358904109589041,3.705673571273685,0.8694063926940641,0.9917050691244239,7.858736059479554,20.72490706319703,0.2760223048327137,0.24070631970260223,0.483271375464684,1085,1076,3.5323328918711097,0.9910536779324056,0,121
0.5,2,hard,10.22,NPS_BINNED,6,None,81,0.0,20.13150684931507,22.744376347995296,0.9726027397260274,0.9535299374441466,7.889409559512652,20.524835988753516,0.274601686972821,0.24554826616682288,0.47985004686035615,1119,1067,7.648825539743228,0.9508970727101038,0,125
