rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,target_f,amplitude,period_days,phase,avg_queue_length,peak_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,organisation_nps_first_half,organisation_nps_second_half,percent_detractors,percent_passives,percent_promoters,total_cases_arrived,total_cases_closed,arrivals_after_burnin,avg_case_resolution_time_days,percent_cases_closed_last_335,top_class_size,bulk_class_size
1.0,4,hard,10.22,FCFS,6,None,8,,0.25,14.0,0.0,25.457534246575342,85,4.053266581897161,0.9643835616438357,0.9710264900662252,7.90537084398977,21.398124467178175,22.499999999999996,20.16293279022403,0.27195225916453536,0.2421142369991475,0.4859335038363171,1208,1173,1126,9.51547601598611,0.9689165186500888,0,0
1.0,4,hard,10.22,FCFS,6,None,7,,0.25,14.0,0.0,54.96986301369863,113,7.879979355317146,0.9913242009132421,0.9310344827586207,7.662551440329218,11.522633744855964,11.969696969696969,11.062906724511933,0.31275720164609055,0.25925925925925924,0.4279835390946502,1305,1215,1211,17.264770187526118,0.925681255161024,0,0
1.0,4,hard,10.22,LRTF,6,None,8,,0.25,14.0,0.0,27.589041095890412,108,16.135035406852527,0.9666666666666666,0.9710264900662252,7.870417732310315,20.801364023870423,23.83333333333333,19.95926680244399,0.27621483375959077,0.23955669224211423,0.484228473998295,1208,1173,1126,10.020123808274986,0.9689165186500888,0,0
1.0,4,hard,10.22,LRTF,6,None,5,,0.25,14.0,0.0,116.08493150684932,239,58.12305048565082,0.9853881278538812,0.8048780487804879,7.907070707070707,22.32323232323233,17.475728155339805,28.13299232736573,0.2717171717171717,0.23333333333333334,0.494949494949495,1230,990,1146,11.901067113438007,0.7905759162303665,0,0
1.0,4,hard,10.22,SRTF,6,None,8,,0.25,14.0,0.0,22.624657534246577,65,40.313698109708575,0.9703196347031963,0.9784768211920529,7.8697123519458545,20.13536379018613,19.159663865546218,19.999999999999996,0.27411167512690354,0.25042301184433163,0.4754653130287648,1208,1182,1126,7.016851599007324,0.9769094138543517,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,7,0.2,0.25,14.0,0.0,34.83835616438356,77,52.29742896753392,0.9794520547945206,0.957088122605364,7.923138510808647,22.177742193755005,25.54179566563468,16.11001964636542,0.2746196957566053,0.22898318654923938,0.49639711769415534,1305,1249,1211,7.667398906900824,0.953757225433526,261,131
0.5,2,hard,10.22,NPS,6,None,100,,0.25,14.0,0.0,135.5917808219178,231,83.22304405451426,0.9949771689497717,0.8299919807538091,7.802898550724637,18.743961352657006,14.694656488549619,22.22222222222222,0.28792270531400965,0.23671497584541062,0.4753623188405797,1247,1035,1141,16.60962947567235,0.8220858895705522,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,1,0.2,0.25,14.0,0.0,135.51232876712328,271,75.6509155576911,0.9954337899543378,0.7727645611156686,7.8152866242038215,17.62208067940552,17.142857142857142,21.40921409214092,0.29830148619957536,0.22717622080679406,0.4745222929936306,1219,942,1126,9.112205935931158,0.7628774422735346,244,122
1.0,4,hard,10.22,NPS_BINNED,6,None,6,0.2,0.25,14.0,0.0,57.06301369863014,111,60.734019158330064,0.982648401826484,0.9139700078926598,7.7573402417962,16.407599309153714,15.745393634840871,16.9811320754717,0.3065630397236615,0.22279792746113988,0.47063903281519864,1267,1158,1183,7.693427676262751,0.907861369399831,254,127
1.0,4,hard,10.22,NPS_BINNED,6,None,8,0.2,0.25,14.0,0.0,20.994520547945207,61,35.245835060100546,0.9698630136986301,0.9809602649006622,7.945991561181435,22.700421940928273,21.5126050420168,24.803149606299215,0.2708860759493671,0.23122362869198312,0.4978902953586498,1208,1185,1126,6.843489350365187,0.9795737122557726,241,121
1.0,4,hard,10.22,LRTF,6,None,1,,0.25,14.0,0.0,273.73972602739724,515,85.79612274219231,0.9954337899543378,0.5726004922067268,7.812320916905444,16.7621776504298,17.45562130177515,14.625850340136054,0.2979942693409742,0.23638968481375358,0.4656160458452722,1219,698,1126,10.948275593156424,0.5612788632326821,0,0
1.0,4,hard,10.22,LRTF,6,None,6,,0.25,14.0,0.0,132.55068493150685,285,59.05053176961678,0.9785388127853882,0.7726913970007893,7.762002042900919,16.34320735444331,15.79961464354528,19.9468085106383,0.2900919305413687,0.25638406537282943,0.45352400408580185,1267,979,1183,9.772275868958696,0.7565511411665258,0,0
1.0,4,hard,10.22,FCFS,6,None,10,,0.25,14.0,0.0,17.726027397260275,61,2.646348097271171,0.9561643835616438,0.9650516282764099,7.734979423868313,16.131687242798353,11.092985318107667,20.423892100192674,0.2979423868312757,0.24279835390946503,0.45925925925925926,1259,1215,1176,6.776991709007923,0.9625850340136054,0,0
1.0,4,hard,10.22,SRTF,6,None,10,,0.25,14.0,0.0,11.728767123287671,48,9.533941015244736,0.9602739726027397,0.977760127084988,7.78391551584078,16.5718927701056,13.050570962479608,20.186915887850464,0.3013809910641755,0.23151909017059302,0.4670999187652315,1259,1231,1176,4.653249228949073,0.9761904761904762,0,0
1.0,4,hard,10.22,LRTF,6,None,7,,0.25,14.0,0.0,111.75616438356164,209,58.10190877637369,0.9817351598173516,0.8375478927203065,7.8261665141811525,18.664226898444646,16.34446397188049,18.13953488372093,0.2845379688929552,0.2442817932296432,0.47118023787740165,1305,1093,1211,13.724226534374086,0.8249380677126342,0,0
1.0,4,hard,10.22,NPS,6,None,8,,0.25,14.0,0.0,27.589041095890412,108,16.135035406852527,0.9666666666666666,0.9710264900662252,7.870417732310315,20.801364023870423,23.83333333333333,19.95926680244399,0.27621483375959077,0.23955669224211423,0.484228473998295,1208,1173,1126,10.020123808274986,0.9689165186500888,0,0
1.0,4,hard,10.22,SRTF,6,None,11,,0.25,14.0,0.0,18.22739726027397,57,22.09794446756571,0.9671232876712329,0.9903459372485921,7.931762794476036,23.314378554021125,20.18633540372671,26.923076923076927,0.2688870836718115,0.22908204711616573,0.5020308692120228,1243,1231,1150,7.060728686899227,0.9895652173913043,0,0
1.0,4,hard,10.22,FCFS,6,None,11,,0.25,14.0,0.0,27.293150684931508,89,4.017515060034697,0.9579908675799087,0.9798873692679002,7.754515599343185,16.009852216748765,13.664596273291924,18.711018711018713,0.3070607553366174,0.2257799671592775,0.4671592775041051,1243,1218,1150,9.777798272284063,0.9782608695652174,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,10,0.2,0.25,14.0,0.0,14.789041095890411,51,13.90208273179053,0.9602739726027397,0.9761715647339158,7.9007323026851095,21.969080553295367,21.859706362153343,21.575984990619133,0.274206672091131,0.23189585028478438,0.49389747762408465,1259,1229,1176,5.4425940146701794,0.9744897959183674,252,126
1.0,4,hard,10.22,NPS_BINNED,6,None,11,0.2,0.25,14.0,0.0,14.98082191780822,48,18.896968826578703,0.954337899543379,0.9887369267900241,7.912937347436941,22.620016273393002,18.944099378881983,25.813008130081304,0.2774613506916192,0.21887713588283156,0.5036615134255492,1243,1229,1150,6.010470174989574,0.9878260869565217,249,125
1.0,4,hard,10.22,LRTF,6,None,10,,0.25,14.0,0.0,57.8,128,49.08565102059306,0.976255707762557,0.8991262907069102,7.858657243816254,19.876325088339218,17.264957264957264,22.413793103448278,0.2915194346289753,0.21819787985865724,0.4902826855123675,1259,1132,1176,10.224188972825889,0.8920068027210885,0,0
1.0,4,hard,10.22,FCFS,6,None,9,,0.25,14.0,0.0,116.93424657534247,215,17.036265880949294,0.9863013698630136,0.8292117465224111,7.794967381174278,18.266542404473434,18.71165644171779,17.771084337349397,0.2805219012115564,0.25629077353215285,0.46318732525629075,1294,1073,1205,35.68551743887969,0.816597510373444,0,0
1.0,4,hard,10.22,SRTF,6,None,9,,0.25,14.0,0.0,83.24383561643836,157,62.14479493480635,0.9894977168949772,0.8732612055641422,7.757522123893805,18.05309734513274,12.286689419795222,25.274725274725274,0.29469026548672567,0.23008849557522124,0.47522123893805307,1294,1130,1205,10.394248689326739,0.8639004149377594,0,0
1.0,4,hard,10.22,LRTF,6,None,11,,0.25,14.0,0.0,40.18356164383562,126,23.236980018866916,0.9420091324200914,0.9726468222043443,7.9718775847808105,23.821339950372206,22.360248447204974,26.483050847457623,0.26468155500413565,0.23242349048800662,0.5028949545078577,1243,1209,1150,13.21249320316038,0.9704347826086956,0,0
1.0,4,hard,10.22,NPS,6,None,3,,0.25,14.0,0.0,130.14520547945204,221,73.40045066093846,0.9885844748858449,0.850592885375494,7.868959107806692,18.95910780669145,20.863309352517984,14.549653579676674,0.27695167286245354,0.25650557620817843,0.46654275092936803,1265,1076,1177,16.924188492973602,0.8402718776550552,0,0
1.0,4,hard,10.22,NPS,6,None,4,,0.25,14.0,0.0,121.53972602739726,206,77.71223884206839,0.9908675799086757,0.848966613672496,7.73876404494382,14.419475655430707,15.873015873015872,16.33663366336634,0.3052434456928839,0.24531835205992508,0.449438202247191,1258,1068,1153,20.888796262796163,0.8421509106678231,0,0
1.0,4,hard,10.22,SRTF,6,None,12,,0.25,14.0,0.0,27.956164383561642,75,42.3624525163678,0.9863013698630136,0.9396078431372549,7.790484140233723,17.612687813021704,16.30252100840336,17.254901960784313,0.2921535893155259,0.2395659432387312,0.4682804674457429,1275,1198,1182,5.322525602103012,0.9348561759729273,0,0
1.0,4,hard,10.22,FCFS,6,None,12,,0.25,14.0,0.0,59.512328767123286,147,8.473991740802823,0.9821917808219178,0.8847058823529412,7.842198581560283,21.01063829787234,18.00327332242226,22.16981132075471,0.28102836879432624,0.22783687943262412,0.49113475177304966,1275,1128,1182,18.71139642530335,0.8756345177664975,0,0
1.0,4,hard,10.22,FCFS,6,None,14,,0.25,14.0,0.0,4.728767123287671,34,0.6539293707964642,0.8365296803652966,0.9950454170107349,7.935269709543569,23.070539419087137,24.56747404844291,21.8568665377176,0.26390041493775934,0.24149377593360996,0.4946058091286307,1211,1205,1101,2.9341300919180644,0.9945504087193461,0,0
1.0,4,hard,10.22,SRTF,6,None,14,,0.25,14.0,0.0,3.180821917808219,18,1.761767273001924,0.8406392694063927,0.9950454170107349,7.943568464730291,23.568464730290454,25.951557093425603,22.437137330754354,0.25975103734439836,0.24481327800829875,0.4954356846473029,1211,1205,1101,2.464863471306974,0.9945504087193461,0,0
1.0,4,hard,10.22,LRTF,6,None,14,,0.25,14.0,0.0,6.380821917808219,41,2.4276529415894728,0.8420091324200915,0.9950454170107349,7.947717842323652,22.987551867219917,30.968858131487885,17.794970986460353,0.25228215767634854,0.26556016597510373,0.4821576763485477,1211,1205,1101,3.4325699528622367,0.9945504087193461,0,0
1.0,4,hard,10.22,NPS,6,None,5,,0.25,14.0,0.0,116.08493150684932,239,58.12305048565082,0.9853881278538812,0.8048780487804879,7.907070707070707,22.32323232323233,17.475728155339805,28.13299232736573,0.2717171717171717,0.23333333333333334,0.494949494949495,1230,990,1146,11.901067113438007,0.7905759162303665,0,0
1.0,4,hard,10.22,LRTF,6,None,12,,0.25,14.0,0.0,69.15890410958905,197,41.693404379416144,0.9876712328767123,0.8431372549019608,7.882790697674419,20.27906976744186,18.571428571428573,23.22274881516588,0.28093023255813954,0.23534883720930233,0.48372093023255813,1275,1075,1182,7.653012401582599,0.8307952622673435,0,0
1.0,4,hard,10.22,FCFS,6,None,15,,0.25,14.0,0.0,2.4383561643835616,25,0.3021889396317504,0.7383561643835617,0.9967266775777414,7.922003284072249,22.33169129720854,24.79474548440066,20.722433460076044,0.2684729064039409,0.23973727422003285,0.4917898193760263,1222,1218,1139,2.052348222137972,0.9964881474978051,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,14,0.2,0.25,14.0,0.0,3.547945205479452,27,1.9111332208663123,0.8310502283105022,0.9950454170107349,7.867219917012448,21.49377593360996,25.60553633217993,18.3752417794971,0.2804979253112033,0.22406639004149378,0.4954356846473029,1211,1205,1101,2.561267684481265,0.9945504087193461,242,121
1.0,4,hard,10.22,NPS_BINNED,6,None,12,0.2,0.25,14.0,0.0,29.528767123287672,74,47.1889136370433,0.9936073059360732,0.9396078431372549,7.868113522537563,20.784641068447414,18.983050847457626,21.553398058252426,0.2704507512520868,0.25125208681135225,0.4782971619365609,1275,1198,1182,5.0441105099095145,0.9348561759729273,255,128
1.0,4,hard,10.22,LRTF,6,None,15,,0.25,14.0,0.0,3.0767123287671234,36,0.8000967823418564,0.7378995433789955,0.9942716857610474,7.889711934156378,22.304526748971192,19.04761904761905,24.09177820267686,0.2757201646090535,0.22551440329218106,0.49876543209876545,1222,1215,1139,2.2351754294456354,0.9938542581211589,0,0
1.0,4,hard,10.22,SRTF,6,None,15,,0.25,14.0,0.0,1.7917808219178082,19,0.5592326451092393,0.7484018264840182,0.9959083469721768,8.090386195562859,28.184059161873453,29.392446633825948,27.428571428571423,0.2407559572719803,0.23664749383730485,0.5225965488907148,1222,1217,1139,1.8753021703105437,0.9956101843722563,0,0
1.0,4,hard,10.22,FCFS,6,None,13,,0.25,14.0,0.0,60.81917808219178,119,9.180741545955083,0.9867579908675798,0.940032414910859,7.743103448275862,15.948275862068966,21.38364779874214,11.264367816091958,0.30344827586206896,0.2336206896551724,0.46293103448275863,1234,1160,1145,20.180504895255908,0.9353711790393013,0,0
1.0,4,hard,10.22,NPS,6,None,11,,0.25,14.0,0.0,40.18356164383562,126,23.236980018866916,0.9420091324200914,0.9726468222043443,7.9718775847808105,23.821339950372206,22.360248447204974,26.483050847457623,0.26468155500413565,0.23242349048800662,0.5028949545078577,1243,1209,1150,13.21249320316038,0.9704347826086956,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,9,0.2,0.25,14.0,0.0,82.6,160,60.74643539948689,0.9908675799086758,0.8778979907264297,7.819542253521127,18.661971830985912,20.51282051282051,16.45021645021645,0.29225352112676056,0.22887323943661972,0.4788732394366197,1294,1136,1205,9.776409438465928,0.8688796680497926,259,130
1.0,4,hard,10.22,NPS_BINNED,6,None,15,0.2,0.25,14.0,0.0,1.4821917808219178,16,0.423300607635112,0.7452054794520548,0.9959083469721768,7.8504519309778145,19.720624486442073,19.21182266009852,20.571428571428573,0.28594905505341,0.23089564502875926,0.48315529991783074,1222,1217,1139,1.7779178184537727,0.9956101843722563,245,123
1.0,4,hard,10.22,SRTF,6,None,13,,0.25,14.0,0.0,50.8,89,72.65288964426529,0.9894977168949772,0.9392220421393841,7.805867126833477,17.773943054357204,19.078947368421055,17.278617710583156,0.2899050905953408,0.24245038826574633,0.46764452113891286,1234,1159,1145,8.693022714202472,0.9353711790393013,0,0
1.0,4,hard,10.22,NPS,6,None,14,,0.25,14.0,0.0,6.380821917808219,41,2.4276529415894728,0.8420091324200915,0.9950454170107349,7.947717842323652,22.987551867219917,30.968858131487885,17.794970986460353,0.25228215767634854,0.26556016597510373,0.4821576763485477,1211,1205,1101,3.4325699528622367,0.9945504087193461,0,0
1.0,4,hard,10.22,FCFS,6,None,16,,0.25,14.0,0.0,6.578082191780822,45,0.7725644456219333,0.8082191780821918,0.9938223938223938,7.854700854700854,21.056721056721063,23.38235294117647,19.577735124760075,0.2789432789432789,0.23154623154623155,0.48951048951048953,1295,1287,1209,3.234512099921524,0.9933829611248967,0,0
1.0,4,hard,10.22,NPS,6,None,10,,0.25,14.0,0.0,57.8,128,49.08565102059306,0.976255707762557,0.8991262907069102,7.858657243816254,19.876325088339218,17.264957264957264,22.413793103448278,0.2915194346289753,0.21819787985865724,0.4902826855123675,1259,1132,1176,10.224188972825889,0.8920068027210885,0,0
1.0,4,hard,10.22,SRTF,6,None,16,,0.25,14.0,0.0,3.408219178082192,20,1.8432877661707632,0.7945205479452054,0.9945945945945946,7.838509316770186,19.021739130434785,19.852941176470583,18.199233716475092,0.2857142857142857,0.23835403726708074,0.47593167701863354,1295,1288,1209,2.303492792276311,0.9942100909842845,0,0
1.0,4,hard,10.22,NPS,6,None,15,,0.25,14.0,0.0,3.0767123287671234,36,0.8000967823418564,0.7378995433789955,0.9942716857610474,7.889711934156378,22.304526748971192,19.04761904761905,24.09177820267686,0.2757201646090535,0.22551440329218106,0.49876543209876545,1222,1215,1139,2.2351754294456354,0.9938542581211589,0,0
1.0,4,hard,10.22,LRTF,6,None,16,,0.25,14.0,0.0,10.32054794520548,61,4.241946395259241,0.8100456621004565,0.9945945945945946,7.8602484472049685,19.64285714285714,22.499999999999996,17.049808429118773,0.2942546583850932,0.21506211180124224,0.4906832298136646,1295,1288,1209,4.298342328285376,0.9942100909842845,0,0
1.0,4,hard,10.22,NPS,6,None,7,,0.25,14.0,0.0,111.75616438356164,209,58.10190877637369,0.9817351598173516,0.8375478927203065,7.8261665141811525,18.664226898444646,16.34446397188049,18.13953488372093,0.2845379688929552,0.2442817932296432,0.47118023787740165,1305,1093,1211,13.724226534374086,0.8249380677126342,0,0
1.0,4,hard,10.22,FCFS,6,None,17,,0.25,14.0,0.0,1.9835616438356165,21,0.2423780059643914,0.7310502283105024,0.9936558287073751,7.98244213886672,25.05985634477255,26.762820512820518,20.397111913357403,0.2673583399840383,0.21468475658419792,0.5179569034317638,1261,1253,1186,1.8623401913224205,0.9932546374367622,0,0
1.0,4,hard,10.22,NPS,6,None,6,,0.25,14.0,0.0,132.55068493150685,285,59.05053176961678,0.9785388127853882,0.7726913970007893,7.762002042900919,16.34320735444331,15.79961464354528,19.9468085106383,0.2900919305413687,0.25638406537282943,0.45352400408580185,1267,979,1183,9.772275868958696,0.7565511411665258,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,16,0.2,0.25,14.0,0.0,5.2164383561643834,35,3.6402095209382024,0.8100456621004567,0.9938223938223938,7.865578865578866,20.512820512820518,22.058823529411764,20.345489443378117,0.2789432789432789,0.236985236985237,0.4840714840714841,1295,1287,1209,2.844571025141978,0.9933829611248967,259,130
1.0,4,hard,10.22,SRTF,6,None,17,,0.25,14.0,0.0,1.526027397260274,18,0.605611246013674,0.7324200913242008,0.992862807295797,7.892172523961661,21.48562300319489,22.596153846153843,19.89150090415913,0.2707667731629393,0.24361022364217252,0.48562300319488816,1261,1252,1186,1.7074389112344641,0.9924114671163575,0,0
1.0,4,hard,10.22,LRTF,6,None,17,,0.25,14.0,0.0,2.7835616438356166,27,0.8032951479667015,0.7296803652968036,0.992862807295797,7.932907348242812,22.843450479233223,25.64102564102564,18.264014466546115,0.2723642172523962,0.2268370607028754,0.5007987220447284,1261,1252,1186,2.0864950324704337,0.9924114671163575,0,0
1.0,4,hard,10.22,LRTF,6,None,9,,0.25,14.0,0.0,193.65753424657535,370,72.23182143366493,0.989041095890411,0.7094281298299846,7.857298474945534,19.6078431372549,16.913319238900637,22.928176795580114,0.2777777777777778,0.24836601307189543,0.4738562091503268,1294,918,1205,15.003436239711348,0.6929460580912863,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,17,0.2,0.25,14.0,0.0,1.7178082191780821,16,0.7004495097710493,0.7388127853881279,0.9912767644726408,7.936,22.4,20.833333333333332,22.504537205081665,0.2736,0.2288,0.4976,1261,1250,1186,1.7339144102089525,0.9907251264755481,252,126
1.0,4,hard,10.22,NPS_BINNED,6,None,13,0.2,0.25,14.0,0.0,46.85205479452055,89,71.1799489216916,0.9908675799086757,0.9505672609400324,7.836317135549872,17.732310315430517,18.92332789559543,18.471337579617835,0.27877237851662406,0.2651321398124467,0.4560954816709292,1234,1173,1145,9.044640738674753,0.9467248908296944,247,124
1.0,4,hard,10.22,LRTF,6,None,13,,0.25,14.0,0.0,98.1041095890411,169,70.30840840229978,0.9894977168949771,0.8792544570502431,7.788940092165898,17.327188940092164,16.283185840707965,17.865429234338748,0.28110599078341014,0.2645161290322581,0.4543778801843318,1234,1085,1145,14.078995827841268,0.8698689956331878,0,0
1.0,4,hard,10.22,NPS,6,None,17,,0.25,14.0,0.0,2.7835616438356166,27,0.8032951479667015,0.7296803652968036,0.992862807295797,7.932907348242812,22.843450479233223,25.64102564102564,18.264014466546115,0.2723642172523962,0.2268370607028754,0.5007987220447284,1261,1252,1186,2.0864950324704337,0.9924114671163575,0,0
1.0,4,hard,10.22,NPS,6,None,16,,0.25,14.0,0.0,10.32054794520548,61,4.241946395259241,0.8100456621004565,0.9945945945945946,7.8602484472049685,19.64285714285714,22.499999999999996,17.049808429118773,0.2942546583850932,0.21506211180124224,0.4906832298136646,1295,1288,1209,4.298342328285376,0.9942100909842845,0,0
1.0,4,hard,10.22,FCFS,6,None,21,,0.25,14.0,0.0,4.082191780821918,29,0.5161151086900891,0.7908675799086757,0.9917830731306492,7.896437448218724,19.80115990057995,20.806451612903228,19.801980198019802,0.27257663628831813,0.25683512841756423,0.47058823529411764,1217,1207,1135,2.636555145856083,0.9911894273127754,0,0
1.0,4,hard,10.22,SRTF,6,None,21,,0.25,14.0,0.0,2.7835616438356166,19,1.7017441091961458,0.8027397260273973,0.9917830731306492,7.88069594034797,19.304059652029824,19.032258064516128,19.00990099009901,0.275890637945319,0.2551781275890638,0.46893123446561724,1217,1207,1135,2.275405945354081,0.9911894273127754,0,0
1.0,4,hard,10.22,LRTF,6,None,21,,0.25,14.0,0.0,6.942465753424657,51,2.853104513751301,0.8018264840182647,0.9934264585045193,7.883374689826303,20.43010752688172,18.709677419354843,26.035502958579883,0.2812241521918941,0.23325062034739455,0.4855252274607113,1217,1209,1135,3.529550742613809,0.9929515418502203,0,0
1.0,4,hard,10.22,NPS,6,None,12,,0.25,14.0,0.0,69.15890410958905,197,41.693404379416144,0.9876712328767123,0.8431372549019608,7.882790697674419,20.27906976744186,18.571428571428573,23.22274881516588,0.28093023255813954,0.23534883720930233,0.48372093023255813,1275,1075,1182,7.653012401582599,0.8307952622673435,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,21,0.2,0.25,14.0,0.0,2.3534246575342466,15,0.9567210797277388,0.7876712328767124,0.9934264585045193,7.956989247311828,22.497932175351526,21.612903225806452,23.86587771203156,0.2663358147229115,0.24234904880066171,0.4913151364764268,1217,1209,1135,2.120784429040927,0.9929515418502203,244,122
1.0,4,hard,10.22,SRTF,6,None,18,,0.25,14.0,0.0,69.06575342465753,129,62.59004493789085,0.9945205479452055,0.8931726907630522,7.856115107913669,19.33453237410072,19.723183391003463,19.18735891647856,0.2760791366906475,0.25449640287769787,0.4694244604316547,1245,1112,1152,8.317550093299769,0.8862847222222222,0,0
1.0,4,hard,10.22,NPS,6,None,21,,0.25,14.0,0.0,6.942465753424657,51,2.853104513751301,0.8018264840182647,0.9934264585045193,7.883374689826303,20.43010752688172,18.709677419354843,26.035502958579883,0.2812241521918941,0.23325062034739455,0.4855252274607113,1217,1209,1135,3.529550742613809,0.9929515418502203,0,0
1.0,4,hard,10.22,NPS,6,None,1,,0.25,14.0,0.0,273.73972602739724,515,85.79612274219231,0.9954337899543378,0.5726004922067268,7.812320916905444,16.7621776504298,17.45562130177515,14.625850340136054,0.2979942693409742,0.23638968481375358,0.4656160458452722,1219,698,1126,10.948275593156424,0.5612788632326821,0,0
1.0,4,hard,10.22,FCFS,6,None,18,,0.25,14.0,0.0,139.64109589041095,248,21.058961478478583,0.9940639269406394,0.7975903614457831,7.716012084592145,14.702920443101714,15.2276295133438,13.307984790874528,0.31017119838872104,0.2326283987915408,0.45720040281973817,1245,993,1152,44.233340568112006,0.78125,0,0
1.0,4,hard,10.22,SRTF,6,None,19,,0.25,14.0,0.0,122.14246575342466,221,75.00150155483972,0.9917808219178083,0.817384370015949,7.862439024390244,20.487804878048777,19.45945945945946,21.994884910485936,0.27414634146341466,0.24682926829268292,0.4790243902439024,1254,1025,1172,10.9757283932321,0.8071672354948806,0,0
1.0,4,hard,10.22,NPS,6,None,13,,0.25,14.0,0.0,98.1041095890411,169,70.30840840229978,0.9894977168949771,0.8792544570502431,7.788940092165898,17.327188940092164,16.283185840707965,17.865429234338748,0.28110599078341014,0.2645161290322581,0.4543778801843318,1234,1085,1145,14.078995827841268,0.8698689956331878,0,0
1.0,4,hard,10.22,FCFS,6,None,23,,0.25,14.0,0.0,47.33698630136986,111,7.191599444278906,0.9885844748858447,0.9744612928970471,7.803439803439804,17.60851760851761,17.64705882352941,17.62208067940552,0.29238329238329236,0.23914823914823916,0.46846846846846846,1253,1221,1149,15.738170291661023,0.9721496953872933,0,0
1.0,4,hard,10.22,SRTF,6,None,22,,0.25,14.0,0.0,74.86301369863014,149,66.4841224531242,0.9949771689497717,0.878323932312651,7.861467889908257,19.08256880733945,16.36029411764706,21.238938053097346,0.28073394495412846,0.24770642201834864,0.47155963302752296,1241,1090,1142,7.1220429488269135,0.87215411558669,0,0
1.0,4,hard,10.22,FCFS,6,None,19,,0.25,14.0,0.0,178.75342465753425,330,27.296925863200137,0.9894977168949771,0.7304625199362041,7.6244541484716155,10.807860262008735,12.030075187969924,6.508875739644971,0.31768558951965065,0.25655021834061137,0.425764192139738,1254,916,1172,55.65293637885578,0.71160409556314,0,0
1.0,4,hard,10.22,SRTF,6,None,23,,0.25,14.0,0.0,19.232876712328768,62,29.096405502992404,0.984474885844749,0.9936153232242618,8.022489959839357,26.10441767068273,23.52941176470588,26.868686868686865,0.25140562248995985,0.236144578313253,0.5124497991967871,1253,1245,1149,7.34424276347274,0.9930374238468234,0,0
1.0,4,hard,10.22,FCFS,6,None,22,,0.25,14.0,0.0,116.54246575342465,218,17.213854257428576,0.9949771689497717,0.821917808219178,7.624509803921568,10.588235294117649,11.920529801324504,5.047318611987384,0.31862745098039214,0.2568627450980392,0.4245098039215686,1241,1020,1142,36.687941504844524,0.8064798598949212,0,0
1.0,4,hard,10.22,SRTF,6,None,20,,0.25,14.0,0.0,149.55890410958904,316,73.72754776304063,0.9954337899543378,0.7459807073954984,7.8405172413793105,19.39655172413793,18.487394957983195,18.449197860962567,0.28771551724137934,0.23060344827586207,0.4816810344827586,1244,928,1155,8.406799884781911,0.7359307359307359,0,0
1.0,4,hard,10.22,FCFS,6,None,20,,0.25,14.0,0.0,194.5041095890411,424,28.874519372967924,0.9954337899543378,0.6559485530546624,7.810049019607843,17.034313725490197,14.308943089430892,23.214285714285715,0.29534313725490197,0.23897058823529413,0.46568627450980393,1244,816,1155,58.3959532024625,0.6294372294372295,0,0
1.0,4,hard,10.22,FCFS,6,None,24,,0.25,14.0,0.0,10.76986301369863,54,1.3869758959831175,0.8639269406392696,0.9931662870159453,7.840978593272172,18.577981651376145,19.584569732937684,17.668488160291435,0.28440366972477066,0.24541284403669725,0.4701834862385321,1317,1308,1232,4.421329289170593,0.9926948051948052,0,0
1.0,4,hard,10.22,LRTF,6,None,24,,0.25,14.0,0.0,17.96164383561644,97,7.787599103626887,0.8726027397260274,0.9787395596051632,7.7905352986811485,15.593483320403411,11.42433234421365,22.07547169811321,0.295577967416602,0.2529092319627618,0.45151280062063615,1317,1289,1232,6.296890127423061,0.9772727272727273,0,0
1.0,4,hard,10.22,SRTF,6,None,24,,0.25,14.0,0.0,9.41095890410959,47,7.8027010430523935,0.8648401826484017,0.9908883826879271,7.799233716475096,17.777777777777782,22.106824925816028,12.454212454212454,0.285823754789272,0.25057471264367814,0.46360153256704983,1317,1305,1232,3.992366367117194,0.9902597402597403,0,0
1.0,4,hard,10.22,LRTF,6,None,18,,0.25,14.0,0.0,196.96164383561643,359,78.7963340941111,0.9945205479452055,0.7060240963855422,7.691695108077361,14.106939704209331,16.739130434782613,13.134328358208958,0.3242320819112628,0.21046643913538113,0.4653014789533561,1245,879,1152,17.463573033391977,0.6901041666666666,0,0
1.0,4,hard,10.22,NPS_BINNED,6,None,18,0.2,0.25,14.0,0.0,105.55342465753425,191,76.3980754694236,0.9940639269406394,0.8433734939759037,7.850476190476191,19.61904761904762,19.230769230769234,21.140142517814724,0.2733333333333333,0.2571428571428571,0.4695238095238095,1245,1050,1152,8.900599068926756,0.8394097222222222,249,125
