rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,percent_detractors,percent_passives,percent_promoters,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.5,2,hard,10.22,LRTF,6,None,13,3.9095890410958902,1.7215266841498233,0.7977168949771688,0.9849557522123894,7.942497753818508,23.450134770889484,0.26504941599281223,0.23539982030548068,0.4995507637017071,1130,1113,2.7750870415369837,0.9836065573770492
0.5,2,hard,10.22,LRTF,6,None,12,12.893150684931507,8.128756234409753,0.9100456621004566,0.990072202166065,7.945305378304467,22.789425706472194,0.28076572470373745,0.2105742935278031,0.5086599817684594,1108,1097,6.023663047800114,0.9895238095238095
0.22,1,hard,10.22,NPS_BINNED,6,None,96,51.326027397260276,60.85650628653112,0.9744292237442923,0.9214659685863874,7.816287878787879,18.560606060606062,0.2935606060606061,0.22727272727272727,0.4791666666666667,1146,1056,9.75462104179743,0.9170506912442397
0.22,1,hard,10.22,NPS_BINNED,6,None,48,137.56438356164384,67.56448759449722,0.9844748858447488,0.7554206418039896,7.895522388059701,21.35476463834673,0.2766934557979334,0.2330654420206659,0.4902411021814007,1153,871,12.887696129566454,0.7416044776119403
0.5,2,hard,10.22,LRTF,6,None,16,6.191780821917808,2.840545514694448,0.8579908675799086,0.9612403100775194,7.944444444444445,23.655913978494624,0.26344086021505375,0.23655913978494625,0.5,1161,1116,3.2577255862559316,0.9583718778908418
0.5,2,hard,10.22,LRTF,6,None,10,40.347945205479455,29.474451558105788,0.9415525114155252,0.9670510708401977,7.8313458262350935,17.461669505962522,0.28960817717206133,0.24616695059625213,0.46422487223168657,1214,1174,13.81552946562103,0.9655765920826161
0.22,1,hard,10.22,NPS_BINNED,6,None,93,67.6027397260274,62.5455447312944,0.9936073059360732,0.9042844120328167,7.94758064516129,22.37903225806452,0.25806451612903225,0.2600806451612903,0.48185483870967744,1097,992,12.6163829623692,0.8973080757726819
0.5,2,hard,10.22,LRTF,6,None,20,11.126027397260273,6.34153249998906,0.8726027397260274,0.9818031430934657,7.9258635214827295,22.15669755686605,0.2763268744734625,0.22577927548441448,0.497893850042123,1209,1187,4.972567069262055,0.9804096170970614
0.5,2,hard,10.22,LRTF,6,None,23,11.736986301369862,8.382446891816693,0.8753424657534247,0.9910071942446043,7.924682395644283,22.595281306715066,0.26497277676951,0.2441016333938294,0.4909255898366606,1112,1102,5.617883220651129,0.9903660886319846
0.5,2,hard,10.22,LRTF,6,None,19,15.03013698630137,8.46163558429299,0.9429223744292237,0.9655797101449275,7.7439024390243905,16.69793621013133,0.30393996247654786,0.225140712945591,0.4709193245778612,1104,1066,6.696516598553155,0.9627450980392157
0.5,2,hard,10.22,LRTF,6,None,22,13.375342465753425,7.164405433937092,0.9200913242009132,0.9380305602716469,7.861538461538461,22.081447963800905,0.2751131221719457,0.22895927601809954,0.49592760180995477,1178,1105,4.327122370671653,0.9333333333333333
0.5,2,hard,10.22,LRTF,6,None,14,47.035616438356165,49.88493229300048,0.97351598173516,0.9300265721877768,7.848571428571429,20.0,0.28476190476190477,0.23047619047619047,0.4847619047619048,1129,1050,10.417077436659554,0.9252601702932829
0.5,2,hard,10.22,LRTF,6,None,28,2.5342465753424657,0.9706144973243224,0.8589041095890411,0.990990990990991,7.969090909090909,24.545454545454547,0.2681818181818182,0.21818181818181817,0.5136363636363637,1110,1100,2.5299916440578056,0.9904122722914669
0.5,2,hard,10.22,LRTF,6,None,15,52.59178082191781,49.87392861690847,0.9662100456621006,0.913003663003663,7.91073219658977,22.668004012036107,0.26178535606820463,0.24974924774322968,0.4884653961885657,1092,997,13.016327816046593,0.9069539666993144
0.5,2,hard,10.22,LRTF,6,None,21,29.016438356164382,25.526722249910918,0.9506849315068493,0.9941027801179444,7.896610169491526,21.440677966101696,0.2652542372881356,0.25508474576271184,0.47966101694915253,1187,1180,10.713205486415408,0.9936363636363637
0.5,2,hard,10.22,LRTF,6,None,17,41.136986301369866,51.410399955792485,0.9789954337899542,0.9190317195325542,7.89464123524069,21.071752951861946,0.2742960944595822,0.24069028156221617,0.48501362397820164,1198,1101,9.911653136498497,0.9132379248658319
0.22,1,hard,10.22,NPS_BINNED,6,None,98,74.8,71.821974377644,0.9926940639269407,0.882940108892922,7.7913669064748206,17.67728674203494,0.2918807810894142,0.2394655704008222,0.4686536485097636,1102,973,15.196281709396334,0.8760975609756098
0.5,2,hard,10.22,LRTF,6,None,33,4.550684931506849,1.79154532293371,0.8164383561643835,0.9896462467644521,7.963382737576286,23.53966870095902,0.2632955536181343,0.23801220575414123,0.4986922406277245,1159,1147,2.9184638396088185,0.988950276243094
0.22,1,hard,10.22,NPS_BINNED,6,None,72,127.48493150684932,73.16971970730864,0.9954337899543378,0.8134851138353766,7.886975242195909,20.559741657696446,0.28202368137782563,0.2303552206673843,0.4876210979547901,1142,929,17.25575937099048,0.8
0.5,2,hard,10.22,LRTF,6,None,25,45.202739726027396,43.027873785097384,0.9908675799086757,0.9826539462272333,7.8755516328331865,19.682259488084732,0.2797881729920565,0.2436010591350397,0.4766107678729038,1153,1133,16.26138348594928,0.9810066476733144
0.5,2,hard,10.22,LRTF,6,None,27,36.88219178082192,36.187374665586084,0.9794520547945206,0.9048507462686567,7.895876288659794,22.47422680412371,0.26082474226804125,0.2536082474226804,0.48556701030927835,1072,970,8.669828811030813,0.8981018981018981
0.5,2,hard,10.22,LRTF,6,None,26,33.084931506849315,27.601131282555613,0.9808219178082191,0.9612334801762115,7.962419798350138,21.814848762603116,0.2758936755270394,0.23006416131989002,0.4940421631530706,1135,1091,12.519469879027275,0.9583333333333334
0.5,2,hard,10.22,LRTF,6,None,36,10.465753424657533,5.02190904510257,0.9082191780821918,0.9915325994919559,7.878736122971819,20.75149444918873,0.2852263023057216,0.2220324508966695,0.4927412467976089,1181,1171,4.912679558488035,0.9909173478655767
0.5,2,hard,10.22,LRTF,6,None,29,45.68219178082192,42.52956374125209,0.9876712328767123,0.9005474452554745,7.851063829787234,18.94630192502533,0.2786220871327254,0.25329280648429586,0.46808510638297873,1096,987,8.597008636823302,0.8911088911088911
0.22,1,hard,10.22,NPS_BINNED,6,None,69,144.18082191780823,69.74376097116914,0.9894977168949771,0.7442455242966752,7.769759450171821,16.838487972508588,0.30469644902634596,0.2222222222222222,0.47308132875143183,1173,873,9.889425208712609,0.727024567788899
