rho,rho_idx,sampling_mode,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,FCFS,6,None,32,5.556164383561644,0.7939413532304288,0.8780821917808219,0.9942622950819672,7.7716405605935694,17.9719703215169,1220,1213,3.2469810688633234,0.9937722419928826
0.0,0,hard,FCFS,5,None,92,208.52328767123288,34.667495008639726,0.9950684931506849,0.591710758377425,7.655737704918033,12.667660208643817,1134,671,69.44920108114856,0.560303893637227
0.0,0,hard,FCFS,6,None,21,39.38630136986301,5.968646011777448,0.9639269406392693,0.978981406628941,7.796862097440132,16.350123864574726,1237,1211,13.500768671702243,0.9770723104056437
0.0,0,hard,FCFS,6,None,34,8.758904109589041,1.4022120215823854,0.873972602739726,0.992626728110599,7.892293407613742,22.191272051996286,1085,1077,4.710373773748222,0.9920556107249255
0.0,0,hard,FCFS,6,None,3,146.18904109589042,22.747073092283355,0.9616438356164384,0.7235345581802275,7.731559854897219,13.905683192261181,1143,827,50.17441441716152,0.7119416590701915
0.0,0,hard,FCFS,6,None,6,133.19452054794522,21.749352106186794,0.9963470319634702,0.7669305189094108,7.841743119266055,19.610091743119263,1137,872,44.84201638012633,0.7495274102079396
0.0,0,hard,FCFS,6,None,40,1.8164383561643835,0.3091265668222857,0.8054794520547945,0.9953789279112755,7.910863509749303,22.09842154131848,1082,1077,2.241327897067711,0.9950980392156863
0.0,0,hard,FCFS,6,None,26,43.43013698630137,7.069679909793719,0.9821917808219178,0.9250669045495094,7.759884281581485,16.875602700096433,1121,1037,16.32183754632757,0.9196172248803828
0.0,0,hard,FCFS,6,None,37,11.819178082191781,1.8200281939581426,0.917351598173516,0.9939183318853171,7.88986013986014,21.066433566433567,1151,1144,5.48333930741815,0.993439550140581
0.0,0,hard,FCFS,6,None,31,41.49315068493151,6.587525094073369,0.958447488584475,0.92894280762565,7.94589552238806,24.626865671641795,1154,1072,15.202734238510406,0.9241443108233117
0.0,0,hard,FCFS,6,None,30,46.345205479452055,7.8951047724509635,0.9639269406392693,0.9219600725952813,7.693897637795276,14.763779527559052,1102,1016,17.49786013126269,0.9166666666666666
